college_code,college_name,category,neet_marks,neet_rank,fee
4,M.S.Ramaiah Medical College,GMP,387,193798,2215500
4,M.S.Ramaiah Medical College,OPN,484,96141,2215500
4,M.S.Ramaiah Medical College,OPN,343,252547,2215500
4,M.S.Ramaiah Medical College,GMP,305,313120,2215500
4,M.S.Ramaiah Medical College,OPN,373,211841,2215500
4,M.S.Ramaiah Medical College,GMP,256,406008,2215500
4,M.S.Ramaiah Medical College,OPN,449,127638,2215500
4,M.S.Ramaiah Medical College,NRI,239,443389,4015500
4,M.S.Ramaiah Medical College,GMP,445,130772,2215500
4,M.S.Ramaiah Medical College,OPN,345,249932,2215500
4,M.S.Ramaiah Medical College,OPN,526,64738,2215500
4,M.S.Ramaiah Medical College,GMP,404,173892,2215500
4,M.S.Ramaiah Medical College,GMR,580,31297,144246
4,M.S.Ramaiah Medical College,2AG,579,31338,144246
4,M.S.Ramaiah Medical College,2BG,579,31619,144246
4,M.S.Ramaiah Medical College,STK,435,140638,500
4,M.S.Ramaiah Medical College,GMP,386,195377,2215500
4,M.S.Ramaiah Medical College,GMP,387,193580,2215500
4,M.S.Ramaiah Medical College,GMP,253,412936,2215500
4,M.S.Ramaiah Medical College,OPN,332,268472,2215500
4,M.S.Ramaiah Medical College,OTH,310,303661,4015500
4,M.S.Ramaiah Medical College,NRI,311,302110,4015500
4,M.S.Ramaiah Medical College,GMP,276,365042,2215500
4,M.S.Ramaiah Medical College,NRI,267,383865,4015500
4,M.S.Ramaiah Medical College,GMP,265,386613,2215500
4,M.S.Ramaiah Medical College,OTH,299,323166,4015500
4,M.S.Ramaiah Medical College,NRI,291,337918,4015500
4,M.S.Ramaiah Medical College,OTH,296,329351,4015500
4,M.S.Ramaiah Medical College,NRI,221,486079,4015500
4,M.S.Ramaiah Medical College,NRI,274,368792,4015500
4,M.S.Ramaiah Medical College,GMP,255,407286,2215500
4,M.S.Ramaiah Medical College,NRI,270,377868,4015500
4,M.S.Ramaiah Medical College,NRI,268,381785,4015500
4,M.S.Ramaiah Medical College,2AG,560,42543,144246
4,M.S.Ramaiah Medical College,OPN,392,188189,2215500
4,M.S.Ramaiah Medical College,GMP,391,189073,2215500
4,M.S.Ramaiah Medical College,GMP,393,187311,2215500
4,M.S.Ramaiah Medical College,GMH,558,43898,144246
4,M.S.Ramaiah Medical College,GM,654,3765,144246
4,M.S.Ramaiah Medical College,GM,622,11832,144246
4,M.S.Ramaiah Medical College,OPN,464,113612,2215500
4,M.S.Ramaiah Medical College,OPN,465,112704,2215500
4,M.S.Ramaiah Medical College,SCR,460,116807,144246
4,M.S.Ramaiah Medical College,GMR,592,24696,144246
4,M.S.Ramaiah Medical College,STG,487,93881,144246
4,M.S.Ramaiah Medical College,SCG,484,96579,500
4,M.S.Ramaiah Medical College,SCG,484,96154,500
4,M.S.Ramaiah Medical College,2AG,581,30219,144246
4,M.S.Ramaiah Medical College,GMP,418,158104,2215500
4,M.S.Ramaiah Medical College,OTH,301,320525,4015500
4,M.S.Ramaiah Medical College,GMP,263,391738,2215500
4,M.S.Ramaiah Medical College,NRI,305,312452,4015500
4,M.S.Ramaiah Medical College,NRI,226,474995,4015500
4,M.S.Ramaiah Medical College,NRI,225,475490,4015500
4,M.S.Ramaiah Medical College,NRI,227,472447,4015500
4,M.S.Ramaiah Medical College,GMP,258,402418,2215500
4,M.S.Ramaiah Medical College,OPN,298,324539,2215500
4,M.S.Ramaiah Medical College,OPN,282,354267,2215500
4,M.S.Ramaiah Medical College,3BG,600,20898,144246
4,M.S.Ramaiah Medical College,GM,615,14332,144246
4,M.S.Ramaiah Medical College,GM,618,13414,144246
4,M.S.Ramaiah Medical College,GM,617,13770,144246
4,M.S.Ramaiah Medical College,GM,617,13520,144246
4,M.S.Ramaiah Medical College,GM,616,14189,144246
4,M.S.Ramaiah Medical College,GM,616,14194,144246
4,M.S.Ramaiah Medical College,GM,617,13635,144246
4,M.S.Ramaiah Medical College,GM,615,14571,144246
4,M.S.Ramaiah Medical College,OPN,469,109008,2215500
4,M.S.Ramaiah Medical College,SCG,466,111754,144246
4,M.S.Ramaiah Medical College,OPN,466,111767,2215500
4,M.S.Ramaiah Medical College,OPN,510,75930,2215500
4,M.S.Ramaiah Medical College,GM,619,13085,144246
4,M.S.Ramaiah Medical College,GM,620,12901,144246
4,M.S.Ramaiah Medical College,2BH,506,79486,144246
4,M.S.Ramaiah Medical College,GM,611,15896,144246
4,M.S.Ramaiah Medical College,GM,613,15340,144246
4,M.S.Ramaiah Medical College,GM,615,14759,144246
4,M.S.Ramaiah Medical College,GM,611,15852,144246
4,M.S.Ramaiah Medical College,GM,612,15529,144246
4,M.S.Ramaiah Medical College,2AG,577,32663,144246
4,M.S.Ramaiah Medical College,GMP,385,196531,2215500
4,M.S.Ramaiah Medical College,GMP,399,180014,2215500
4,M.S.Ramaiah Medical College,3AG,598,21577,144246
4,M.S.Ramaiah Medical College,OPN,600,20977,2215500
4,M.S.Ramaiah Medical College,GM,631,8885,144246
4,M.S.Ramaiah Medical College,GM,631,8975,144246
4,M.S.Ramaiah Medical College,GM,632,8738,144246
4,M.S.Ramaiah Medical College,GM,635,8185,144246
4,M.S.Ramaiah Medical College,GM,622,11744,144246
4,M.S.Ramaiah Medical College,OPN,460,117586,2215500
4,M.S.Ramaiah Medical College,3AG,596,22431,144246
4,M.S.Ramaiah Medical College,GMP,426,149684,2215500
4,M.S.Ramaiah Medical College,2AR,542,54096,144246
4,M.S.Ramaiah Medical College,GMR,596,22574,144246
4,M.S.Ramaiah Medical College,GMP,401,177226,2215500
4,M.S.Ramaiah Medical College,2AG,595,23363,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesRH,485,95872,144246
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,235,453536,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,215,501872,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,330,271698,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,329,273895,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesPH,386,194938,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,403,174802,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,142,747309,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieSnCceHs,383,198229,144246
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,440,136104,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,171,632034,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,334,265542,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,313,299241,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,312,301462,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesPH,268,382350,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,268,380785,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncTeHs,269,379914,3215500
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,360,228019,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,300,322048,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,291,338247,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,262,393290,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,139,761145,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,360,228247,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,151,709604,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieSnCceKsH,362,225573,500
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,260,397065,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,138,764862,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,241,439338,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,107,944224,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,204,530717,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,277,363655,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,279,359361,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,279,359699,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,123,842050,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,249,421227,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,146,727822,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,204,531280,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,324,281540,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,323,282801,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,224,478278,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,277,363294,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,242,437609,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,303,316019,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,271,375277,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,287,344733,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,272,372963,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,317,292697,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,305,312731,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,294,332779,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,232,459156,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,176,614915,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,188,578995,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,176,614496,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,297,326661,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,280,358634,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,186,583103,1630465
5,Khaja Bande Navaz Institute Of Medical,Scie3nBceHs,502,82333,144246
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,396,183254,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,386,194766,1630465
5,Khaja Bande Navaz Institute Of Medical,Scie2nBceKsH,453,123159,144246
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,352,239846,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,401,176842,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieSnTcGes,451,125238,500
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,507,78388,144246
5,Khaja Bande Navaz Institute Of Medical,Scie3nAceHs,492,89787,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,504,81111,144246
5,Khaja Bande Navaz Institute Of Medical,ScieSnCceGs,395,183877,500
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,343,251915,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,345,250162,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,216,499367,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,116,881523,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,206,524924,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesPH,379,203372,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,209,517211,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,304,314055,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,304,314390,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,319,289040,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,326,278610,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,186,584634,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,98,1011908,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,253,411539,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,509,77099,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMes,510,76510,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMes,510,76569,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMes,509,76790,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesKH,470,108230,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,505,79644,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesR,505,79793,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,408,169325,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,377,206088,1630465
5,Khaja Bande Navaz Institute Of Medical,Scie2nAceKsH,463,114070,144246
5,Khaja Bande Navaz Institute Of Medical,Scie1nRceHs,465,112601,94246
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,359,229677,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,362,226073,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,340,256278,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieSnCceGs,411,165806,500
5,Khaja Bande Navaz Institute Of Medical,ScieSnCceHs,382,199667,500
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,341,255107,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,365,221342,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMes,518,70408,144246
5,Khaja Bande Navaz Institute Of Medical,Scie2nAceHs,489,92213,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesRH,482,98502,144246
5,Khaja Bande Navaz Institute Of Medical,ScieMncMesH,323,282695,1630465
5,Khaja Bande Navaz Institute Of Medical,Scie2nAceGs,497,86146,144246
5,Khaja Bande Navaz Institute Of Medical,Scie1nGces,497,85878,94246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,503,81366,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,503,81445,94246
5,Khaja Bande Navaz Institute Of Medical,Scie2nAceHs,486,95109,144246
5,Khaja Bande Navaz Institute Of Medical,Scie2nAceHs,486,94534,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMes,511,75315,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMes,511,75398,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,507,78482,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,507,78229,144246
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,372,212619,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieGncMes,501,82879,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesH,503,81523,144246
5,Khaja Bande Navaz Institute Of Medical,ScieGncMesP,406,171373,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieOncPeNs,331,270038,1630465
5,Khaja Bande Navaz Institute Of Medical,ScieMncMes,222,484683,1630465
5,Khaja Bande Navaz Institute Of Medical,Scie2nAceHs,483,97123,144246
5,Khaja Bande Navaz Institute Of Medical,ScieSnCceHs,387,194146,500
8,M.V.J.Medical College and Research HospitaMl,A,349,244395,1092602
8,M.V.J.Medical College and Research HospitaMl,A,336,262504,1092602
8,M.V.J.Medical College and Research HospitaMl,A,406,171859,1092602
8,M.V.J.Medical College and Research HospitaOl,PN,570,36689,1092602
8,M.V.J.Medical College and Research HospitaMl,A,413,164024,1092602
8,M.V.J.Medical College and Research,HospitaSlCR,396,183380,500
8,M.V.J.Medical College and Research HospitaGl,MP,480,100051,1092602
8,M.V.J.Medical College and Research HospitaMl,A,423,152726,1092602
8,M.V.J.Medical College and Research HospitaGl,M,552,47140,141196
8,M.V.J.Medical College and Research,HospitaSlCG,404,173731,500
8,M.V.J.Medical College and Research HospitaMl,A,351,240874,1092602
8,M.V.J.Medical College and Research HospitaOl,PN,567,38423,1092602
8,M.V.J.Medical College and Research HospitaOl,PN,567,38129,1092602
8,M.V.J.Medical College and Research Hospita2l,BG,522,67684,141196
8,M.V.J.Medical College and Research Hospita3l,AG,522,67415,141196
8,M.V.J.Medical College and Research Hospita2l,AG,513,74368,141196
8,M.V.J.Medical College and Research Hospita2l,AG,513,74120,141196
8,M.V.J.Medical College and Research HospitaGl,M,537,57077,141196
8,M.V.J.Medical College and Research HospitaMl,A,404,173666,1092602
8,M.V.J.Medical College and Research HospitaGl,M,535,58474,141196
8,M.V.J.Medical College and Research Hospita2l,AR,501,82740,141196
8,M.V.J.Medical College and Research Hospita3l,BR,502,82157,141196
8,M.V.J.Medical College and Research HospitaMl,A,351,240766,1092602
8,M.V.J.Medical College and Research HospitaGl,MP,482,98350,1092602
8,M.V.J.Medical College and Research Hospita1l,G,517,71131,141196
8,M.V.J.Medical College and Research HospitaGl,M,532,61027,141196
8,M.V.J.Medical College and Research HospitaGl,MP,482,97889,1092602
8,M.V.J.Medical College and Research HospitaMl,A,379,203195,1092602
8,M.V.J.Medical College and Research HospitaMl,A,409,167932,1092602
8,M.V.J.Medical College and Research HospitaNl,CC,300,322571,141196
8,M.V.J.Medical College and Research HospitaGl,MP,484,96773,1092602
8,M.V.J.Medical College and Research,HospitaSlCG,390,189953,500
8,M.V.J.Medical College and Research HospitaOl,PN,565,39679,1092602
8,M.V.J.Medical College and Research HospitaGl,MP,485,95599,1092602
8,M.V.J.Medical College and Research HospitaOl,PN,566,39150,1092602
8,M.V.J.Medical College and Research HospitaOl,PN,531,61443,1092602
8,M.V.J.Medical College and Research HospitaGl,M,529,63050,141196
8,M.V.J.Medical College and Research HospitaGl,M,545,51733,141196
8,M.V.J.Medical College and Research HospitaMl,A,439,137326,1092602
8,M.V.J.Medical College and Research HospitaMl,A,435,140836,1092602
8,M.V.J.Medical College and Research,HospitaSlCH,389,191515,500
8,M.V.J.Medical College and Research HospitaMl,A,430,145315,1092602
8,M.V.J.Medical College and Research HospitaMl,A,455,121284,1092602
8,M.V.J.Medical College and Research HospitaMl,A,343,252552,1092602
8,M.V.J.Medical College and Research HospitaMl,A,321,286015,1092602
8,M.V.J.Medical College and Research HospitaMl,A,348,245889,1092602
8,M.V.J.Medical College and Research HospitaMl,A,345,248923,1092602
8,M.V.J.Medical College and Research HospitaMl,A,333,267599,1092602
8,M.V.J.Medical College and Research HospitaMl,A,263,391159,1092602
8,M.V.J.Medical College and Research HospitaMl,A,322,284614,1092602
8,M.V.J.Medical College and Research HospitaMl,A,307,309116,1092602
8,M.V.J.Medical College and Research HospitaOl,TH,196,553454,4012450
8,M.V.J.Medical College and Research HospitaMl,A,307,309309,1092602
8,M.V.J.Medical College and Research HospitaMl,A,297,327608,1092602
8,M.V.J.Medical College and Research,HospitaSlCK,380,202133,500
8,M.V.J.Medical College and Research HospitaGl,MK,480,100166,141196
8,M.V.J.Medical College and Research,HospitaSlCG,423,153492,500
8,M.V.J.Medical College and Research HospitaMl,A,302,318270,1092602
8,M.V.J.Medical College and Research HospitaMl,A,408,169365,1092602
8,M.V.J.Medical College and Research HospitaMl,A,392,187896,1092602
8,M.V.J.Medical College and Research HospitaMl,A,381,200641,1092602
8,M.V.J.Medical College and Research HospitaGl,MP,462,115549,1092602
8,M.V.J.Medical College and Research HospitaMl,A,462,115357,1092602
8,M.V.J.Medical College and Research HospitaMl,A,375,208676,1092602
8,M.V.J.Medical College and Research HospitaGl,MP,465,112610,1092602
8,M.V.J.Medical College and Research HospitaGl,MP,472,106404,1092602
8,M.V.J.Medical College and Research HospitaGl,M,536,58243,141196
