year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2023,STRAY,KEA,STATE_KA,457212,457212,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,Sullia,Dakshina Kannada",MBBS,OTH,,2512700,Allotted,30
2023,STRAY,KEA,STATE_KA,460737,460737,AIR,,"Navodaya Medical College,PB No.26, Navodaya Nagar,Mantralyam Road,Raichur",MBBS,OTH,,3012700,Allotted,30
2023,STRAY,KEA,STATE_KA,466315,466315,AIR,,"Sapthagiri Institute of Medical Sciences,No.15, chikkasandra,Hesaraghatta main,Bangalore",MBBS,OTH,,4012700,Allotted,30
2023,STRAY,KEA,STATE_KA,469984,469984,AIR,,"Adichunchanagiri Institute of Medical Sciences,B.G Nagar,Nagamangal Tq,Bellur, Mandya Dist.",MBBS,OTH,,3215750,Allotted,30
2023,STRAY,KEA,STATE_KA,473987,473987,AIR,,"SRI CHAMUNDESHWARI MEDICAL COLLEGE, HOSPITAL AND RESEARCH INST,CHANNAPATNA, RAMANAGARA",MBBS,OTH,,2412700,Allotted,30
2023,STRAY,KEA,STATE_KA,479762,479762,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Sedam Road,Kalaburgi",MBBS,OTH,,3512700,Allotted,30
2023,STRAY,KEA,STATE_KA,511059,511059,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,NATEKAL POST,MANGALORE",MBBS,OTH,,2812700,Allotted,30
2023,STRAY,KEA,STATE_KA,514044,514044,AIR,,"Dr. B.R. Ambedkar Medical College,Kadugondanahalli,Bangalore",MBBS,OTH,,3512700,Allotted,30
2023,STRAY,KEA,STATE_KA,519940,519940,AIR,,"Akash Institute of Medical Sciences and Research Centre,DEVANAHALLI,NEAR BANGALORE INTERNATIONAL,BANGALORE",MBBS,OTH,,3212700,Allotted,30
2023,STRAY,KEA,STATE_KA,522526,522526,AIR,,"Shymanuru Shivashankarappa Institute Of Medical Sciences,Jnanashankara, NH-4,Bypass Road,Davangere",MBBS,OTH,,3912700,Allotted,30
2023,STRAY,KEA,STATE_KA,524986,524986,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OTH,,3512700,Allotted,30
2023,STRAY,KEA,STATE_KA,532437,532437,AIR,,"East Point College of Medical Sciences and Research Center,Bangalore",MBBS,OTH,,3012700,Allotted,30
2023,STRAY,KEA,STATE_KA,538719,538719,AIR,,"SRI CHAMUNDESHWARI MEDICAL COLLEGE, HOSPITAL AND RESEARCH INST,CHANNAPATNA, RAMANAGARA",MBBS,OTH,,2412700,Allotted,30
2023,STRAY,KEA,STATE_KA,539137,539137,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,NATEKAL POST,MANGALORE",MBBS,OTH,,2812700,Allotted,30
2023,STRAY,KEA,STATE_KA,543572,543572,AIR,,"Father Muller Institute of Med. Education & Research,Father Muller Road,Kankanady,Mangalore",MBBS,OTH,,3512700,Allotted,30
2023,STRAY,KEA,STATE_KA,544516,544516,AIR,,"Srinivasa Institute of Medical Research Center,Srinivas Nagar,Mukka, Surathkal,Mangalore",MBBS,OTH,,3262700,Allotted,30
