year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2023,R2,KEA,STATE_KA,39512,39512,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,Bidar",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39534,39534,AIR,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",MBBS,GMH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39544,39544,AIR,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",MBBS,GMH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39551,39551,AIR,,"Mandya Institute of Medical Sciences,District Hospital,Mandya",MBBS,GMK,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39590,39590,AIR,,"Jaya Jagadguru Murugharajendra Medical College,Davangere,Davangere District",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,39591,39591,AIR,,"Raichur Institute of Medical Sciences,Sy No.307 & 308, Hyderabad - Road,Raichur",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39594,39594,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,39599,39599,AIR,,"Kodagu Institute of Medical Sciences,MADIKERI",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39634,39634,AIR,,"K.S.Hegde Medical Academy,Nithyananda Nagar,Deralakatte,Mangalore",MBBS,GM,,144496,Allotted,29
2023,R2,KEA,STATE_KA,39660,39660,AIR,,"M.S.Ramaiah Medical College,MSR Nagar, MSRIT Post,Mathikere,Bangalore",MBBS,OPN,,2215750,Allotted,29
